index	dominant_topic_no	topic_contribution_percentage	topic_keyword	id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username
897	11.0	0.1127	realdonaldtrump, law, wellsfargo, president, investigation, fire, show, justice, accountability, charge	1018893843029164034	76767		https://twitter.com/SenWarren/status/1018893843029164034	20021	1531758180	Once again,  @realDonaldTrump takes to the international stage to embarrass America, undermine our institutions, weaken our alliances, & embrace a dictator. Russia interfered in our elections & attacked our democracy. Putin must be held accountable – not rewarded. Disgraceful.	[]	['realDonaldTrump']		SenWarren
898	12.0	0.097	interest, week, military, lead, action, gov, office, ensure, conflict, clear	1018576076711309312	2665	http://www.wcvb.com/article/weymouth-police-officer-bystander-shot-killed-massachusetts/22150244	https://twitter.com/SenWarren/status/1018576076711309312	542	1531682400	My heart goes out to the family and friends of Officer Michael Chesna, a military veteran, of  @WeymouthPD who was killed in the line of duty today. We are with you, Weymouth. ...	[]	['WeymouthPD']		SenWarren
899	11.0	0.1769	realdonaldtrump, law, wellsfargo, president, investigation, fire, show, justice, accountability, charge	1017887787822080000	28066	https://twitter.com/ABC/status/1017723703138947073	https://twitter.com/SenWarren/status/1017887787822080000	10999	1531518300	My new investigation found that  @realdonaldtrump’s lawyer Michael Cohen raked in millions selling access to the White House while secretly representing a drug company linked to a Russian oligarch. This stinks of corruption & raises more questions about Cohen’s shady foreign ties. ...	[]	['realdonaldtrump']		SenWarren
900	11.0	0.1579	realdonaldtrump, law, wellsfargo, president, investigation, fire, show, justice, accountability, charge	1017835255833784320	53158		https://twitter.com/SenWarren/status/1017835255833784320	15423	1531505760	DOJ's criminal charges provide hard evidence that Russian intel agents attacked America to boost their favorite candidates, undermine others, and influence our elections.  @realDonaldTrump, cancel your ridiculous Putin summit and get your butt on a plane back to the United States.	[]	['realDonaldTrump']		SenWarren
901	0.0	0.1246	company, protect, cfpb, hold, accountable, consumer, equifax, agency, force, report	1017757482360459265	3738		https://twitter.com/SenWarren/status/1017757482360459265	884	1531487220	I pushed hard for Congress to pass the Firefighter Cancer Registry Act, and it was signed into law this week. These firefighters explain why it’s important to them, and how it can help save lives:	[]	[]	pic.twitter.com/auaoNRPBpb	SenWarren
902	4.0	0.1465	work, american, worker, pay, government, job, deserve, hard, corporate, wage	1017522224318898177	3303	https://www.washingtonpost.com/business/2018/07/12/fast-food-chains-agree-drop-no-poaching-clauses/?utm_term=.f32e9f2686bd	https://twitter.com/SenWarren/status/1017522224318898177	817	1531431120	Workers should have a shot at better jobs and higher wages, but “no-poach” clauses rig the system to prevent that from happening. I’ve been working with  @SenBooker to put a stop to it – & today 7 fast food chains did the right thing & ended the practice. ...	[]	['SenBooker']		SenWarren
903	13.0	0.1553	student, federal, call, student_loan, debt, profit, bad, usedgov, school, college	1017468841595686912	3002		https://twitter.com/SenWarren/status/1017468841595686912	947	1531418400	Student loan debt affects millions of Americans – but it hits people of color harder than most.  @SenKamalaHarris & I are calling on  @BetsyDeVosED to address the specific challenges communities of color face. We can’t allow student debt to lock black families out of opportunity.	[]	['SenKamalaHarris', 'BetsyDeVosED']	pic.twitter.com/cjazUcvTwY	SenWarren
904	7.0	0.1323	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1017404829902233600	12528		https://twitter.com/SenWarren/status/1017404829902233600	4318	1531403160	When I went to the border, I saw for myself that the Trump Admin had no plan to reunite the families they ripped apart. Two weeks later, families are still separated because of their complete incompetence. This Admin needs to be held accountable for what they've done.	[]	[]	pic.twitter.com/lBVCm7s7Ua	SenWarren
905	10.0	0.1306	fight, country, back, realdonaldtrump, america, read, safe, strong, serve, promise	1017161899232890880	1683		https://twitter.com/SenWarren/status/1017161899232890880	205	1531345260	Wishing a happy birthday to my friend  @SenMarkey. There’s no one else I’d rather fight alongside for Massachusetts families.	[]	['SenMarkey']		SenWarren
906	2.0	0.1389	act, family, american, introduce, plan, home, start, housing, lose, bring	1017145029389930498	1916	https://www.masslive.com/politics/index.ssf/2018/07/us_sen_elizabeth_warren_offers_2.html	https://twitter.com/SenWarren/status/1017145029389930498	520	1531341240	Over 1/4 of Americans taking prescription drugs have trouble affording them. To bring costs down, we need new laws – not  @realDonaldTrump photo-ops. My new bill would place a $500 monthly cap on what families have to pay out-of-pocket for prescriptions. ...	[]	['realDonaldTrump']		SenWarren
907	2.0	0.1748	act, family, american, introduce, plan, home, start, housing, lose, bring	1017145028328779778	2369	https://www.bloomberg.com/view/articles/2018-07-11/why-trump-deal-with-pfizer-pfe-won-t-lower-drug-prices	https://twitter.com/SenWarren/status/1017145028328779778	744	1531341240	.  @realDonaldTrump still wants you to think drug companies will stop scamming Americans just because he asked. Gimme a break –  @pfizer's delay of a price INCREASE is another meaningless stunt that won’t reduce costs for struggling families. ...	[]	['realDonaldTrump', 'pfizer']		SenWarren
908	11.0	0.1128	realdonaldtrump, law, wellsfargo, president, investigation, fire, show, justice, accountability, charge	1017123021369364480	18466		https://twitter.com/SenWarren/status/1017123021369364480	5074	1531335960	America is strongest when we work together with our allies – including the 28 NATO members who share our democratic values. Undermining NATO is a gift to Putin that  @realDonaldTrump seems all too happy to give.	[]	['realDonaldTrump']		SenWarren
909	1.0	0.2189	vote, senategop, health_care, million, gop, court, trump, nominee, spend, access	1017072382215950336	5205	http://www.wbur.org/radioboston/2018/07/10/elizabeth-warren-brett-kavanaugh	https://twitter.com/SenWarren/status/1017072382215950336	2278	1531323900	Brett Kavanaugh opposed a ruling that upheld the ACA. If confirmed to the Supreme Court, he could vote to strike down protections for people with pre-existing conditions. Health care for millions of Americans: that’s  #WhatsAtStake. ...	['WhatsAtStake']	[]		SenWarren
910	0.0	0.1192	company, protect, cfpb, hold, accountable, consumer, equifax, agency, force, report	1016763527175069696	2868	https://twitter.com/SenWarren/status/990621345510707200	https://twitter.com/SenWarren/status/1016763527175069696	696	1531250280	UPDATE: The Firefighter Cancer Registry Act was signed into law yesterday.  #BostonsBravest and firefighters across the country put their lives on the line for us every day – we owe it to them to do everything we can to protect their health and safety. ...	['BostonsBravest']	[]		SenWarren
911	0.0	0.1076	company, protect, cfpb, hold, accountable, consumer, equifax, agency, force, report	1016730494506012673	7451	https://www.nbcnews.com/business/business-news/why-scotus-candidate-could-reverse-century-financial-regulation-n888316	https://twitter.com/SenWarren/status/1016730494506012673	3378	1531242360	There’s a lot to dislike about Brett Kavanaugh’s record – including his hostility toward consumers. He argued that the  @CFPB – which has returned $12 billion to people who were cheated – is unconstitutional. The rights of consumers: that's  #WhatsAtStake. ...	['WhatsAtStake']	['CFPB']		SenWarren
912	1.0	0.1092	vote, senategop, health_care, million, gop, court, trump, nominee, spend, access	1016513478230728704	8988	https://www.pscp.tv/w/bhQUJzFheVFWSkpaUFpnUXB8MXJteFBOVmFya0xHTtTibuc_fFWBDCF8o_AlYqYWlaFsgIjCeYNAalKcWguR	https://twitter.com/SenWarren/status/1016513478230728704	2739	1531190640	Trump wants to put Brett Kavanaugh on the SCOTUS –but he can’t do it without a Senate majority. It’s time to fight: ...	[]	[]		SenWarren
913	1.0	0.182	vote, senategop, health_care, million, gop, court, trump, nominee, spend, access	1016501027955240965	80595		https://twitter.com/SenWarren/status/1016501027955240965	20883	1531187700	Brett Kavanaugh's record as a judge and lawyer is clear: hostile to health care for millions, opposed to the CFPB & corporate accountability, thinks Presidents like Trump are above the law – and conservatives are confident that he would overturn Roe v. Wade. I'll be voting no.	[]	[]		SenWarren
914	2.0	0.161	act, family, american, introduce, plan, home, start, housing, lose, bring	1016453602376929280	10428	https://twitter.com/business/status/1016431274523877376	https://twitter.com/SenWarren/status/1016453602376929280	3297	1531176360	.  @realDonaldTrump, we need real policies to prevent drug companies from jacking up costs – like letting Medicare negotiate prices. You supported that during your campaign, then abandoned it after Big Pharma objected. Prescription drugs are too expensive, and your talk is cheap. ...	[]	['realDonaldTrump']		SenWarren
915	3.0	0.1034	big, bank, rule, financial, run, lobbyist, wall_street, change, economy, banklobbyistact	1016374862573719553	19059		https://twitter.com/SenWarren/status/1016374862573719553	7143	1531157580	Every single judge on  @realDonaldTrump’s short list for the Supreme Court has been pre-approved by right-wing extremists. They've shown their willingness to side with the wealthy & powerful over the rights of women, workers, voters, & minorities. But we're ready to fight back.	[]	['realDonaldTrump']	pic.twitter.com/CBhSw91Y8K	SenWarren
916	7.0	0.1566	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1015348962373656580	7711	https://www.nbcnews.com/storyline/immigration-border-crisis/trump-admin-ran-pilot-program-separating-migrant-families-2017-n887616	https://twitter.com/SenWarren/status/1015348962373656580	3013	1530913020	"The Trump Administration ripped hundreds of children away from their parents long before announcing the zero-tolerance"" policy. Reuniting these families is just the first step in rebuilding an immigration system that reflects our values. ..."""	[]	[]		SenWarren
917	6.0	0.1498	family, put, good, stand, kid, life, hear, happen, colleague, senator	1015273209711734784	17451	https://www.masslive.com/politics/index.ssf/2018/07/elizabeth_warren_other_senator_1.html?utm_campaign=masslivenews&utm_source=twitter&utm_medium=organic-socialflow	https://twitter.com/SenWarren/status/1015273209711734784	3983	1530894960	I'm back in Massachusetts after spending some time on the ground with our troops in Iraq and Kuwait. Our deployed military personnel put their lives on the line every day. I'm grateful to have celebrated Independence Day with them. ...	[]	[]		SenWarren
918	3.0	0.1601	big, bank, rule, financial, run, lobbyist, wall_street, change, economy, banklobbyistact	1015257143568683008	11878	https://twitter.com/BostonGlobe/status/1015045234303164416	https://twitter.com/SenWarren/status/1015257143568683008	4795	1530891120	Andrew Wheeler may not have the same stink of blatant corruption as @EPAScottPruitt – but he’s just as dirty. The  @EPA's new Acting Director is a former coal lobbyist who will work to poison the agency – and the environment he’s supposed to protect – from the inside. ...	[]	['EPAScottPruitt', 'EPA']		SenWarren
919	13.0	0.1014	student, federal, call, student_loan, debt, profit, bad, usedgov, school, college	1014972860232855554	15033	https://twitter.com/SenWarren/status/1014918277661904896	https://twitter.com/SenWarren/status/1014972860232855554	3447	1530823320	It looks like 29 was the magic number. @EPAScottPruitt has finally resigned. The American people deserve a new EPA chief who’s focused on protecting our environment, instead of someone intent on doing the bidding of Big Oil donors while wasting taxpayer dollars. ...	[]	['EPAScottPruitt']		SenWarren
920	12.0	0.1111	interest, week, military, lead, action, gov, office, ensure, conflict, clear	1014918277661904896	20392	https://www.cnn.com/2018/04/06/politics/scott-pruitt-controversies-list/index.html	https://twitter.com/SenWarren/status/1014918277661904896	6351	1530810300	Climate change denier @EPAScottPruitt has become the poster boy for corruption in Washington – repeatedly using his government office to benefit himself, his family, and his Big Oil buddies. He should have resigned 28 scandals ago. ...	[]	['EPAScottPruitt']		SenWarren
921	14.0	0.1129	make, crisis, real, system, puerto_rico, risk, world, face, proud, leave	1014547187550867458	2405		https://twitter.com/SenWarren/status/1014547187550867458	493	1530721860	I’m grateful to each of our servicemembers for the sacrifices they make to keep our country safe. And I’m honored to have celebrated this Independence Day with these brave men and women.	[]	[]	pic.twitter.com/ljEjrTqIjy	SenWarren
922	12.0	0.1281	interest, week, military, lead, action, gov, office, ensure, conflict, clear	1014546720057954305	1548		https://twitter.com/SenWarren/status/1014546720057954305	269	1530721740	Our military support played a significant role in enabling the Iraqi Security Forces to retake their country – but only the Iraqis can do the hard work needed to rebuild and prevent extremist threats from reemerging. They need the world's support in this effort.	[]	[]	pic.twitter.com/F2HzpHCljy	SenWarren
923	12.0	0.1466	interest, week, military, lead, action, gov, office, ensure, conflict, clear	1014546461030273025	846		https://twitter.com/SenWarren/status/1014546461030273025	181	1530721680	I met with Iraqi Prime Minister al-Abadi. We discussed Iraq's recent elections, our countries’ joint commitment to defeating ISIS and combating terrorism in the region, and our shared desire to build a better life for the Iraqi people.	[]	[]		SenWarren
924	14.0	0.1438	make, crisis, real, system, puerto_rico, risk, world, face, proud, leave	1014545729635934208	1034		https://twitter.com/SenWarren/status/1014545729635934208	218	1530721500	I met with Ambassador Silliman and several Foreign Service Officers at the US embassy in Baghdad. Our diplomats abroad are our eyes and ears on the ground in some of the world's most challenging places – and they often put their lives on the line as well.	[]	[]	pic.twitter.com/rxKBfveD2m	SenWarren
925	7.0	0.1238	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1014544641042059264	1337		https://twitter.com/SenWarren/status/1014544641042059264	304	1530721260	I joined  @LindseyGrahamSC in Iraq for a tour of Mosul. The city was controlled by ISIS until a year ago, when Iraqi Security Forces liberated it with US support. Much of the city is still in ruins, but the Iraqis are working hard to rebuild.	[]	['LindseyGrahamSC']	pic.twitter.com/4mJ7rD8Kok	SenWarren
926	12.0	0.1277	interest, week, military, lead, action, gov, office, ensure, conflict, clear	1014544004703244288	11516		https://twitter.com/SenWarren/status/1014544004703244288	2472	1530721080	This July 4th, I’m on my way back to Massachusetts from Iraq and Kuwait, where I visited with our troops on the ground – including soldiers from the Massachusetts Army National Guard. Our men and women in uniform are truly extraordinary.	[]	[]	pic.twitter.com/uw2te7YPXd	SenWarren
927	9.0	0.2146	public, health, state, cut, community, care, federal, service, provide, fund	1014177593690673152	2574		https://twitter.com/SenWarren/status/1014177593690673152	742	1530633720	The Ryan White CARE Act transformed how we treat HIV/AIDS.  @RepCummings & I have proposed a similar approach to beat the opioid crisis by investing $100B in treatment & research. Every member of  @HouseDems leadership supports it. It's time for the GOP to step up & pass our bill.	[]	['RepCummings', 'HouseDems']	pic.twitter.com/1tDIO5W9v3	SenWarren
928	4.0	0.1857	work, american, worker, pay, government, job, deserve, hard, corporate, wage	1013862063926542338	2186		https://twitter.com/SenWarren/status/1013862063926542338	630	1530558480	Unions built America’s middle class, & unions will rebuild it. This weekend, I joined union workers and their families on the picket line outside  @nationalgridus. They’re fighting for better wages & health care coverage.  @Steelworkers don’t back down – I’m with them all the way.	[]	['nationalgridus', 'Steelworkers']	pic.twitter.com/a3HzJdtSGm	SenWarren
929	7.0	0.1184	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1013822405490470913	5071		https://twitter.com/SenWarren/status/1013822405490470913	1960	1530549060	When I went down to the border to see what was happening, I met with advocates who are doing everything they can to  #KeepFamiliesTogether. They've been working overtime on this, and they know we can't stop until every single child is reunited with their family.	['KeepFamiliesTogether']	[]	pic.twitter.com/JBsoHk9zNq	SenWarren
930	1.0	0.1059	vote, senategop, health_care, million, gop, court, trump, nominee, spend, access	1013439744775196678	15332		https://twitter.com/SenWarren/status/1013439744775196678	6411	1530457800	.  @realDonaldTrump’s short list of Supreme Court nominees was hand-picked by right-wing extremists who want to criminalize abortions and punish women who have them. Roe v. Wade. That’s  #WhatsAtStake here.	['WhatsAtStake']	['realDonaldTrump']	pic.twitter.com/saZKpqNbrW	SenWarren
931	10.0	0.0944	fight, country, back, realdonaldtrump, america, read, safe, strong, serve, promise	1012789860250411008	12291		https://twitter.com/SenWarren/status/1012789860250411008	3753	1530302880	At the  #FamiliesBelongTogether march tomorrow, we’ll show  @realDonaldTrump that the real power is with the people. I’ll be rallying in Boston. Will you join us?  #TogetherAndFree	['FamiliesBelongTogether', 'TogetherAndFree']	['realDonaldTrump']	pic.twitter.com/k1r0jPYRnS	SenWarren
932	14.0	0.1742	make, crisis, real, system, puerto_rico, risk, world, face, proud, leave	1012740116769595394	9470		https://twitter.com/SenWarren/status/1012740116769595394	7713	1530291000	Tomorrow, thousands of Puerto Rican evacuees will lose federal housing assistance & many will be left homeless.  @FEMA refuses to set up the longer-term disaster housing program used after Katrina & Sandy. And the GOP is blocking legislation that would do it. This is shameful.	[]	['FEMA']	pic.twitter.com/AV4U2i5BV1	SenWarren
933	6.0	0.1095	family, put, good, stand, kid, life, hear, happen, colleague, senator	1012718332078952448	2060	http://www.wbur.org/news/2018/06/28/baker-to-sign-bill-hiking-minimum-wage-requiring-paid-leave	https://twitter.com/SenWarren/status/1012718332078952448	528	1530285840	Great news: Massachusetts is moving closer to a level playing field for working families. Congratulations to  @RaiseUPMA and the thousands of workers, organizers, and volunteers who have fought their hearts out for an MA economy that works for everyone! ...	[]	['RaiseUPMA']		SenWarren
934	13.0	0.1045	student, federal, call, student_loan, debt, profit, bad, usedgov, school, college	1012448275935432704	32114		https://twitter.com/SenWarren/status/1012448275935432704	6707	1530221400	My heart goes out to the Capital Gazette. No journalist should have to duck bullets in the newsroom. No student should have to hide from an active shooter. No one should have to live in fear of being in the middle of the next mass shooting. This violence MUST end.	[]	[]		SenWarren
935	4.0	0.1667	work, american, worker, pay, government, job, deserve, hard, corporate, wage	1012401714324963329	1090		https://twitter.com/SenWarren/status/1012401714324963329	458	1530210300	.  @nationalgridus got a huge windfall from the  #GOPtaxscam – but the gas company is still squeezing its own employees. 1,100 union workers who were negotiating for better wages & health care coverage have been locked out of their jobs.  @steelworkers, we’re with you in this fight.	['GOPtaxscam']	['nationalgridus', 'steelworkers']	pic.twitter.com/d00Gb8I06b	SenWarren
936	4.0	0.0853	work, american, worker, pay, government, job, deserve, hard, corporate, wage	1012340706172600322	2891	https://www.pscp.tv/w/bgTm1zFheVFWSkpaUFpnUXB8MWdxeHZYbXZxYWxHQuncFdl5SOcYCSbJj07hU7kApc3ECfWJppWjynecIExQ	https://twitter.com/SenWarren/status/1012340706172600322	828	1530195780	The fight for equal justice for ALL Americans – not just the rich and powerful – has only just begun. Watch live: ...	[]	[]		SenWarren
937	6.0	0.1038	family, put, good, stand, kid, life, hear, happen, colleague, senator	1012051515715063811	62602		https://twitter.com/SenWarren/status/1012051515715063811	14875	1530126840	Mitch McConnell should follow the Mitch McConnell rule. Let the American people have a say when women’s health and equal rights are on the line.	[]	[]		SenWarren
938	12.0	0.1227	interest, week, military, lead, action, gov, office, ensure, conflict, clear	1011976876099686401	10007		https://twitter.com/SenWarren/status/1011976876099686401	4750	1530109020	Corporate interests have been rigging the system against workers for decades – and the Supreme Court just handed those interests a huge victory in  #Janus v. AFSCME. But I’ve got news for the billionaires behind this case: we’re not going anywhere.  #Union	['Janus', 'Union']	[]	pic.twitter.com/LAxpB1k3iY	SenWarren
939	0.0	0.0885	company, protect, cfpb, hold, accountable, consumer, equifax, agency, force, report	1011780174889738240	24481		https://twitter.com/SenWarren/status/1011780174889738240	14553	1530062160	I went down to the border protection processing center in McAllen, Texas so I could see what’s happening there with my own eyes. They wouldn’t let cameras inside, but I can tell you what I saw:	[]	[]	pic.twitter.com/JDqgTw4Z2J	SenWarren
940	1.0	0.1515	vote, senategop, health_care, million, gop, court, trump, nominee, spend, access	1011670711105196032	6799		https://twitter.com/SenWarren/status/1011670711105196032	1697	1530036060	The Supreme Court – thanks to a seat stolen by right-wing Republicans – just upheld Trump’s Muslim ban. While the Court ruled it’s legal, the American people still know it isn’t right. And together, we'll keep fighting against religious discrimination, xenophobia, & hate. (2/2)	[]	[]		SenWarren
941	10.0	0.1012	fight, country, back, realdonaldtrump, america, read, safe, strong, serve, promise	1011670705551953925	5775		https://twitter.com/SenWarren/status/1011670705551953925	1572	1530036060	Last year, I joined hundreds of people at Logan Airport to protest  @realDonaldTrump's Muslim ban. We believed that the courts would ultimately overturn it – because it didn’t make us any safer, and it clearly violated America’s core values. We were wrong. (1/2)	[]	['realDonaldTrump']	pic.twitter.com/E0NigZxunc	SenWarren
942	8.0	0.099	watch, woman, day, join, speak, talk, glad, head, senate_floor, boston	1011030843257774080	16010		https://twitter.com/SenWarren/status/1011030843257774080	3891	1529883480	I believe that when a woman flees the only home she's ever known with her 4-year-old son and begs the United States of America for asylum, she deserves a fair hearing. I believe that every human being has worth. We must do better.	[]	[]		SenWarren
943	0.0	0.1078	company, protect, cfpb, hold, accountable, consumer, equifax, agency, force, report	1011030346345959424	6638		https://twitter.com/SenWarren/status/1011030346345959424	1873	1529883360	I spoke with one woman from El Salvador at a CBP processing center. She gave a policeman a drink of water, and the gangs came after her. She sold everything she had and fled with her 4-year-old son because their lives were in danger.	[]	[]		SenWarren
944	5.0	0.1182	bill, congress, pass, senate, give, tax, republican, break, money, gop	1011029573931339776	24279		https://twitter.com/SenWarren/status/1011029573931339776	11791	1529883180	Today, I'm in McAllen, TX. What I've witnessed here is truly disturbing. People are being held in cages – there's no other way to describe it. There are children by themselves. Mothers with young babies. They have nothing but the clothes on their backs	[]	[]	pic.twitter.com/1VuVdLa42T	SenWarren
945	9.0	0.2079	public, health, state, cut, community, care, federal, service, provide, fund	1010872777983909889	4227	http://wbsm.com/opinion-chris-mccarthy-senator-warren-is-working-in-washington-video/	https://twitter.com/SenWarren/status/1010872777983909889	1030	1529845800	By outlawing marijuana, the federal government puts communities of color, small businesses, and public health and safety at risk. I talked with  @Chris_topher_Mc of  @WBSM1420 about my bipartisan bill to end the federal ban on marijuana. ...	[]	['Chris_topher_Mc', 'WBSM1420']		SenWarren
946	4.0	0.1291	work, american, worker, pay, government, job, deserve, hard, corporate, wage	1010591142692433927	4060	https://theintercept.com/2018/06/08/elizabeth-warren-v-the-district-of-corruption/	https://twitter.com/SenWarren/status/1010591142692433927	1560	1529778660	Powerful corporations and their Republican allies are working overtime to roll back basic rules that protect working Americans. Why? The answer’s pretty simple. It's the culture of corruption in Washington. ...	[]	[]		SenWarren
947	4.0	0.1111	work, american, worker, pay, government, job, deserve, hard, corporate, wage	1010232851168727047	3326		https://twitter.com/SenWarren/status/1010232851168727047	1045	1529693220	It's been 6 months since Trump signed the  #GOPtaxscam into law. I spoke with  @KellerAtLarge about how it's hurting working families – and why we need a government that works for everyone, not just billionaires and big corporations.	['GOPtaxscam']	['KellerAtLarge']	pic.twitter.com/h7S3c0x9kp	SenWarren
948	13.0	0.1714	student, federal, call, student_loan, debt, profit, bad, usedgov, school, college	1009908284164362242	31650	https://www.washingtonpost.com/news/grade-point/wp/2018/06/20/judge-rejects-devoss-interpretation-of-order-to-halt-partial-student-debt-relief-plan/?noredirect=on&utm_term=.3a696307cbc2	https://twitter.com/SenWarren/status/1009908284164362242	9638	1529615820	UPDATE:  @BetsyDeVosED has lost another round in federal court. A judge just ruled that she cannot collect loans from students defrauded by Corinthian College, a predatory for-profit. This is a big win for students who have been scammed.  ... ...	[]	['BetsyDeVosED']		SenWarren
949	1.0	0.1079	vote, senategop, health_care, million, gop, court, trump, nominee, spend, access	1009862714389221376	6652		https://twitter.com/SenWarren/status/1009862714389221376	3550	1529604960	If you agree that Thomas Farr – who has defended discrimination & worked to restrict the voting rights of African Americans – has no place as a federal judge, now’s the time to say it loud and clear.  @SenateMajLdr McConnell wants to ram through his confirmation in the Senate.	[]	['SenateMajLdr']	pic.twitter.com/zHjyFINpdU	SenWarren
950	7.0	0.1868	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1009550796890034176	93440		https://twitter.com/SenWarren/status/1009550796890034176	31565	1529530620	This isn’t over. Thousands of kids have been ripped from their parents with no plan to reunite them. And now  @realdonaldtrump wants to create new detention camps for families. Separating kids is unacceptable – but indefinite imprisonment of families is still cruel & inhumane.	[]	['realdonaldtrump']		SenWarren
951	7.0	0.1471	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1009501862805065728	11131		https://twitter.com/SenWarren/status/1009501862805065728	3625	1529518920	On  #WorldRefugeeDay, we cannot ignore the humanitarian crisis happening on our border as desperate families flee violence & persecution. We should treat those seeking refuge with fairness & compassion. We should be helping to solve the global refugee crisis – not making it worse.	['WorldRefugeeDay']	[]		SenWarren
952	10.0	0.0904	fight, country, back, realdonaldtrump, america, read, safe, strong, serve, promise	1009437239867269121	7294		https://twitter.com/SenWarren/status/1009437239867269121	2536	1529503560	.  @RepCummings has devoted his life to the fight for justice. Watch as he makes a powerful case for why  #FamiliesBelongTogether:	['FamiliesBelongTogether']	['RepCummings']	pic.twitter.com/CFY54EnnrM	SenWarren
953	7.0	0.1039	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1009196036882157579	343		https://twitter.com/SenWarren/status/1009196036882157579	129	1529446020	 @realDonaldTrump is meeting with House Republicans to discuss his immigration crisis. Will they have the courage to stand against his family separation policy?	[]	['realDonaldTrump']	pic.twitter.com/ikQkAy6Kb1	SenWarren
954	0.0	0.1177	company, protect, cfpb, hold, accountable, consumer, equifax, agency, force, report	1009059864134541312	2977		https://twitter.com/SenWarren/status/1009059864134541312	971	1529413560	Kathy Kraninger helps oversee the agencies that are ripping kids from their parents. Now  @realDonaldTrump wants her to run the  @CFPB. I will put a hold on her nomination – & fight it at every step – until she turns over all documents about her role in this.  #FamiliesBelongTogether	['FamiliesBelongTogether']	['realDonaldTrump', 'CFPB']	pic.twitter.com/wrW7oXP3Eo	SenWarren
955	0.0	0.1487	company, protect, cfpb, hold, accountable, consumer, equifax, agency, force, report	1009059852306575361	2750		https://twitter.com/SenWarren/status/1009059852306575361	924	1529413560	.  @realDonaldTrump’s nominee to run the  @CFPB, Kathy Kraninger, has no track record of helping consumers. That's bad news for seniors, servicemembers, students – and anyone else who doesn't want to get cheated. And it gets even worse.	[]	['realDonaldTrump', 'CFPB']		SenWarren
956	7.0	0.1755	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1008842689176104961	25042		https://twitter.com/SenWarren/status/1008842689176104961	10407	1529361780	.  @realdonaldtrump could pick up the phone and stop the separation of families seeking refuge in the US. Instead, he continues to hold thousands of kids hostage to try and get Congress to pay for his stupid wall. This is his policy, and he can stop it.  #FamiliesBelongTogether	['FamiliesBelongTogether']	['realdonaldtrump']	pic.twitter.com/pDw4eoFK8n	SenWarren
957	7.0	0.1414	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1008402269157691393	8788		https://twitter.com/SenWarren/status/1008402269157691393	2999	1529256780	Kids across the US are spending today with their dads. But thousands of children who have been separated from their parents by the Trump Admin don’t have that option. Make this a  #FathersDayOfAction & join our fight to reunite these families. Ask your senators to support S.3036.	['FathersDayOfAction']	[]	pic.twitter.com/wL9tDkJJ2H	SenWarren
958	4.0	0.1142	work, american, worker, pay, government, job, deserve, hard, corporate, wage	1007761763109097472	3925	https://twitter.com/reprokhanna/status/1007687325072191488	https://twitter.com/SenWarren/status/1007761763109097472	1376	1529104080	Thousands of Americans have joined  @UniteThePoor to call on our government to pay attention: to flat wages and rising rents, to undrinkable water, to families who struggle to put food on the table.  @RepRoKhanna and I are listening, and we're in this fight all the way. ...	[]	['UniteThePoor', 'RepRoKhanna']		SenWarren
959	3.0	0.1208	big, bank, rule, financial, run, lobbyist, wall_street, change, economy, banklobbyistact	1007736802076254210	5573		https://twitter.com/SenWarren/status/1007736802076254210	2639	1529098140	Joseph Otting told Congress he’s never seen discrimination – even though he used to run a bank that went out of its way not to serve black and Latino families. Now he's in charge of rewriting bank anti-discrimination rules. Absurd.  #OCCnoColor	['OCCnoColor']	[]	pic.twitter.com/ivRNp3B03y	SenWarren
960	8.0	0.0904	watch, woman, day, join, speak, talk, glad, head, senate_floor, boston	1007645945297850368	2917		https://twitter.com/SenWarren/status/1007645945297850368	1188	1529076480	My colleague  @RepJayapal is right. We are not talking about immigration policy. We are talking about the soul of America. That is what’s at stake.  #FamiliesBelongTogether	['FamiliesBelongTogether']	['RepJayapal']	pic.twitter.com/5M3P0YY3ar	SenWarren
961	7.0	0.1284	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1007645356794970112	3476		https://twitter.com/SenWarren/status/1007645356794970112	1100	1529076300	I’m going to fight like hell with  @SenatorDurbin and the  @SenateDems to end this cruel Trump Administration policy.  #FamiliesBelongTogether	['FamiliesBelongTogether']	['SenatorDurbin', 'SenateDems']	pic.twitter.com/XBCKxmwecj	SenWarren
962	7.0	0.1186	time, support, stop, end, policy, year, step, realdonaldtrump, thousand, child	1007645015932325888	7618		https://twitter.com/SenWarren/status/1007645015932325888	3096	1529076240	The official policy of this administration is to rip children from their parents. Let that sink in. And then fight back.  #FamiliesBelongTogether	['FamiliesBelongTogether']	[]	pic.twitter.com/aq62ZZMVfa	SenWarren
